date,utc_hour,slot,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,K_INDEX_ERA5,TOTALS_TOTALS_ERA5,LIFTED_INDEX_ERA5
2018-12-04,0,0,292.8428955078125,291.24566650390625,-2.698699951171875,0.125946044921875,0.0,91636.25,268.0136413574219,282.1711120605469,290.7472839355469,0.0027215429581701,0.0089937858283519,0.0119408592581748,-2.2805328369140625,-5.087799072265625,-7.0069427490234375,4.604995727539063,5.5650177001953125,1.8819580078125,34.6471756041048,39.8108604788779,-16.968936695772058
2018-12-04,6,1,298.85693359375,291.58642578125,-4.37115478515625,0.85260009765625,1.75,91799.703125,267.865966796875,282.2840270996094,291.2672119140625,0.0037539007607847,0.0099077001214027,0.0126650743186473,-3.619781494140625,-5.798187255859375,-7.4777984619140625,2.5113525390625,5.3477783203125,1.889617919921875,36.8399924576281,41.35035263895978,-17.636539234834558
2018-12-04,12,2,296.899658203125,294.03961181640625,-1.69451904296875,0.8254852294921875,67.75,91561.953125,267.73468017578125,282.404541015625,291.338134765625,0.0042016319930553,0.0097095016390085,0.0135240899398922,-1.253204345703125,-4.8968353271484375,-6.3319244384765625,4.8540802001953125,3.718948364257813,1.4206390380859375,37.58250515311943,42.54286435395468,-17.838748707490808
2018-12-04,18,3,294.2906188964844,293.0989685058594,-2.176055908203125,-0.26220703125,8.25,91832.390625,267.77154541015625,282.5113525390625,290.060546875,0.0039257192984223,0.0088407471776008,0.0135671272873878,-1.0222625732421875,-3.430328369140625,-5.95892333984375,5.7099456787109375,3.8349609375,0.9774017333984376,35.33552339076982,41.234583342075275,-16.524295582490808
2018-12-05,0,0,294.13006591796875,292.07891845703125,-2.0232086181640625,-0.937835693359375,15.75,91619.578125,267.9663391113281,282.3763427734375,289.74981689453125,0.0036317720077931,0.0089521408081054,0.0123784020543098,1.6930999755859375,-3.18316650390625,-6.355392456054688,3.6719818115234375,1.6855316162109375,1.452423095703125,33.8876778721808,39.34554072618478,-16.018771900850183
2018-12-05,6,1,300.0089111328125,291.5048828125,-3.142669677734375,0.5736846923828125,5.375,91806.984375,267.2630310058594,282.23785400390625,291.2056579589844,0.0036069902125746,0.0088636651635169,0.0120253860950469,0.811767578125,-2.970062255859375,-5.1059112548828125,2.9987945556640625,1.4066925048828125,0.6927032470703125,35.743824207782524,41.8549820423125,-18.177921070772058
2018-12-05,12,2,300.3298645019531,290.324462890625,-1.8956298828125,0.875579833984375,15.875,91504.453125,267.0108337402344,282.3709716796875,293.2703857421875,0.0035566843580454,0.0078461952507495,0.0119860582053661,3.744216918945313,-1.747222900390625,-3.748931884765625,-0.39251708984375,0.1517791748046875,2.0547332763671875,36.8708337783812,44.384776467084826,-20.494846119600183
2018-12-05,18,3,294.80328369140625,292.86358642578125,-2.2808990478515625,1.0166473388671875,15.125,91696.75,267.3271789550781,283.278076171875,291.6903686523437,0.0033139414153993,0.0061132870614528,0.0128602646291255,4.343658447265625,-1.0993194580078125,-2.26068115234375,-0.633087158203125,0.73785400390625,2.0266265869140625,33.20866521596884,43.046275371312916,-18.598483814912626
2018-12-06,0,0,294.2215881347656,291.9493408203125,-1.82135009765625,0.4346923828125,7.125,91576.6875,268.11260986328125,282.2477722167969,290.89715576171875,0.0027366478461772,0.0073199123144149,0.012054830789566,8.284317016601562,-1.118927001953125,-3.219940185546875,-4.713653564453125,-2.041366577148437,1.279266357421875,33.0615167856215,39.876766824722225,-17.019840016084558
2018-12-06,6,1,299.96539306640625,291.81298828125,-2.657257080078125,0.5257110595703125,11.625,91703.453125,267.3826904296875,282.38623046875,291.3446655273437,0.0009244098328053,0.0076473243534564,0.0124363861978054,7.193649291992188,-2.92657470703125,-3.91162109375,-6.366470336914063,-1.1067047119140625,0.6353912353515625,34.809455180167966,42.16567086577407,-18.19726921530325
