date,year,month,slot,slot_label,MAX,MIN,DTR,AW,RF,EVP,DRNRF,SSH,RF_3d,RF_7d,MAX_3d_avg,MIN_3d_avg,DTR_3d_avg,RF_lag1,MAX_lag1,MIN_lag1,LABEL_lag1,MONTH_sin,MONTH_cos,DOY_sin,DOY_cos,SEASON,HA_flag,RF_nonzero,CAPE,K_INDEX,LIFTED_INDEX,TOTALS_TOTALS,PRECIP_WATER,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,slot_sin,slot_cos,slot_month_clim,doy_sin,doy_cos,ts_label_lag1_slot,ts_any_yesterday,ts_label
2022-08-04,2022,8,3,1801-2400,27.5,21.2,6.300000000000001,1.0,1.9,2.0,19.0,102.0,123.0,179.99999999999997,28.96666666666667,20.03333333333333,8.933333333333332,63.3,28.0,19.7,1.0,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745,2.0,0.0,1.0,236.25,38.21829625021843,-3.24420246402616,43.03043998341769,46.4619783703895,296.08118,294.49802,1.1955261,1.1617584,236.25,90865.625,269.76526,283.69687,291.41226,0.005892135,0.010341771,0.015230689,2.1924133,3.794983,1.0934296,-0.9062958,0.65397644,0.467453,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.5452404385406507,-0.8382797052177745,0,1,0
2022-08-05,2022,8,0,0001-0600,23.9,20.0,3.899999999999999,4.0,7.8,5.0,790.0,0.0,110.9,178.49999999999997,28.66666666666667,20.33333333333333,8.333333333333334,1.9,27.5,21.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,2.0,0.0,1.0,38.75,35.12082069490981,-1.7264063111036876,41.5811479173305,42.97879717718243,294.95776,293.1818,5.6425323,1.9143524,38.75,90995.0,269.2866,283.63766,290.2803,0.0054667518,0.009510919,0.014041264,10.924438,18.3992,16.717209,-2.7081604,1.6463776,3.1318054,0.0,1.0,0.020161290322580645,-0.5595892624101763,-0.828770087174504,0,0,0
2022-08-05,2022,8,1,0601-1200,23.9,20.0,3.899999999999999,4.0,7.8,5.0,790.0,0.0,110.9,178.49999999999997,28.66666666666667,20.33333333333333,8.333333333333334,1.9,27.5,21.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,2.0,0.0,1.0,38.75,35.12082069490981,-1.7264063111036876,41.5811479173305,42.97879717718243,294.95776,293.1818,5.6425323,1.9143524,38.75,90995.0,269.2866,283.63766,290.2803,0.0054667518,0.009510919,0.014041264,10.924438,18.3992,16.717209,-2.7081604,1.6463776,3.1318054,1.0,6.123233995736766e-17,0.008064516129032258,-0.5595892624101763,-0.828770087174504,0,0,0
2022-08-05,2022,8,2,1201-1800,23.9,20.0,3.899999999999999,4.0,7.8,5.0,790.0,0.0,110.9,178.49999999999997,28.66666666666667,20.33333333333333,8.333333333333334,1.9,27.5,21.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,2.0,0.0,1.0,38.75,35.12082069490981,-1.7264063111036876,41.5811479173305,42.97879717718243,294.95776,293.1818,5.6425323,1.9143524,38.75,90995.0,269.2866,283.63766,290.2803,0.0054667518,0.009510919,0.014041264,10.924438,18.3992,16.717209,-2.7081604,1.6463776,3.1318054,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.5595892624101763,-0.828770087174504,0,0,0
2022-08-05,2022,8,3,1801-2400,23.9,20.0,3.899999999999999,4.0,7.8,5.0,790.0,0.0,110.9,178.49999999999997,28.66666666666667,20.33333333333333,8.333333333333334,1.9,27.5,21.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,2.0,0.0,1.0,38.75,35.12082069490981,-1.7264063111036876,41.5811479173305,42.97879717718243,294.95776,293.1818,5.6425323,1.9143524,38.75,90995.0,269.2866,283.63766,290.2803,0.0054667518,0.009510919,0.014041264,10.924438,18.3992,16.717209,-2.7081604,1.6463776,3.1318054,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.5595892624101763,-0.828770087174504,0,0,0
2022-08-06,2022,8,0,0001-0600,24.3,19.8,4.5,6.0,2.5,5.0,400.0,216.0,73.0,185.0,26.46666666666667,20.3,6.166666666666667,7.8,23.9,20.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,2.0,0.0,1.0,33.75,36.47025188505512,-1.8783061499447056,40.99396300522847,43.92757521245802,296.4362,293.36084,5.289383,0.7005615,33.75,90899.31,269.99237,283.08783,290.91718,0.005493,0.009963758,0.014210854,13.146408,17.636368,15.744598,1.3851013,-0.2564392,-0.107559204,0.0,1.0,0.020161290322580645,-0.5737722679043243,-0.8190148866680802,0,0,0
2022-08-06,2022,8,1,0601-1200,24.3,19.8,4.5,6.0,2.5,5.0,400.0,216.0,73.0,185.0,26.46666666666667,20.3,6.166666666666667,7.8,23.9,20.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,2.0,0.0,1.0,33.75,36.47025188505512,-1.8783061499447056,40.99396300522847,43.92757521245802,296.4362,293.36084,5.289383,0.7005615,33.75,90899.31,269.99237,283.08783,290.91718,0.005493,0.009963758,0.014210854,13.146408,17.636368,15.744598,1.3851013,-0.2564392,-0.107559204,1.0,6.123233995736766e-17,0.008064516129032258,-0.5737722679043243,-0.8190148866680802,0,0,0
2022-08-06,2022,8,2,1201-1800,24.3,19.8,4.5,6.0,2.5,5.0,400.0,216.0,73.0,185.0,26.46666666666667,20.3,6.166666666666667,7.8,23.9,20.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,2.0,0.0,1.0,33.75,36.47025188505512,-1.8783061499447056,40.99396300522847,43.92757521245802,296.4362,293.36084,5.289383,0.7005615,33.75,90899.31,269.99237,283.08783,290.91718,0.005493,0.009963758,0.014210854,13.146408,17.636368,15.744598,1.3851013,-0.2564392,-0.107559204,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.5737722679043243,-0.8190148866680802,0,0,0
2022-08-06,2022,8,3,1801-2400,24.3,19.8,4.5,6.0,2.5,5.0,400.0,216.0,73.0,185.0,26.46666666666667,20.3,6.166666666666667,7.8,23.9,20.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,2.0,0.0,1.0,33.75,36.47025188505512,-1.8783061499447056,40.99396300522847,43.92757521245802,296.4362,293.36084,5.289383,0.7005615,33.75,90899.31,269.99237,283.08783,290.91718,0.005493,0.009963758,0.014210854,13.146408,17.636368,15.744598,1.3851013,-0.2564392,-0.107559204,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.5737722679043243,-0.8190148866680802,0,0,0
2022-08-07,2022,8,0,0001-0600,24.2,20.2,4.0,5.0,3.7,5.0,15.0,216.0,12.2,183.39999999999995,25.23333333333333,20.33333333333333,4.9,2.5,24.3,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,2.0,0.0,1.0,13.5,35.180202147800856,-2.266205293367875,41.45857755291144,41.6762875163395,296.8927,293.67572,4.94516,1.0672913,13.5,90792.44,270.19098,283.7519,291.42047,0.004507117,0.009122081,0.01454027,13.497391,18.633102,14.598251,2.292984,-0.10751343,1.159668,0.0,1.0,0.020161290322580645,-0.5877852522924734,-0.8090169943749472,0,0,0
2022-08-07,2022,8,1,0601-1200,24.2,20.2,4.0,5.0,3.7,5.0,15.0,216.0,12.2,183.39999999999995,25.23333333333333,20.33333333333333,4.9,2.5,24.3,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,2.0,0.0,1.0,13.5,35.180202147800856,-2.266205293367875,41.45857755291144,41.6762875163395,296.8927,293.67572,4.94516,1.0672913,13.5,90792.44,270.19098,283.7519,291.42047,0.004507117,0.009122081,0.01454027,13.497391,18.633102,14.598251,2.292984,-0.10751343,1.159668,1.0,6.123233995736766e-17,0.008064516129032258,-0.5877852522924734,-0.8090169943749472,0,0,0
2022-08-07,2022,8,2,1201-1800,24.2,20.2,4.0,5.0,3.7,5.0,15.0,216.0,12.2,183.39999999999995,25.23333333333333,20.33333333333333,4.9,2.5,24.3,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,2.0,0.0,1.0,13.5,35.180202147800856,-2.266205293367875,41.45857755291144,41.6762875163395,296.8927,293.67572,4.94516,1.0672913,13.5,90792.44,270.19098,283.7519,291.42047,0.004507117,0.009122081,0.01454027,13.497391,18.633102,14.598251,2.292984,-0.10751343,1.159668,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.5877852522924734,-0.8090169943749472,0,0,0
2022-08-07,2022,8,3,1801-2400,24.2,20.2,4.0,5.0,3.7,5.0,15.0,216.0,12.2,183.39999999999995,25.23333333333333,20.33333333333333,4.9,2.5,24.3,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,2.0,0.0,1.0,13.5,35.180202147800856,-2.266205293367875,41.45857755291144,41.6762875163395,296.8927,293.67572,4.94516,1.0672913,13.5,90792.44,270.19098,283.7519,291.42047,0.004507117,0.009122081,0.01454027,13.497391,18.633102,14.598251,2.292984,-0.10751343,1.159668,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.5877852522924734,-0.8090169943749472,0,0,0
2022-08-08,2022,8,0,0001-0600,24.6,20.2,4.400000000000002,5.0,3.1,1.8,31.0,0.0,14.0,138.89999999999998,24.133333333333336,20.0,4.133333333333333,3.7,24.2,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,2.0,0.0,1.0,2.0,36.15224219247557,-1.6283898676288686,40.73440280399348,42.38675405120064,297.04517,293.11774,6.593277,1.7265015,2.0,90787.44,270.28644,283.17285,291.19214,0.004502248,0.009783648,0.014259692,14.469513,20.502045,16.857864,1.5400696,0.58638,3.088501,0.0,1.0,0.020161290322580645,-0.6016240632249227,-0.7987793728863648,0,0,0
2022-08-08,2022,8,1,0601-1200,24.6,20.2,4.400000000000002,5.0,3.1,1.8,31.0,0.0,14.0,138.89999999999998,24.133333333333336,20.0,4.133333333333333,3.7,24.2,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,2.0,0.0,1.0,2.0,36.15224219247557,-1.6283898676288686,40.73440280399348,42.38675405120064,297.04517,293.11774,6.593277,1.7265015,2.0,90787.44,270.28644,283.17285,291.19214,0.004502248,0.009783648,0.014259692,14.469513,20.502045,16.857864,1.5400696,0.58638,3.088501,1.0,6.123233995736766e-17,0.008064516129032258,-0.6016240632249227,-0.7987793728863648,0,0,0
2022-08-08,2022,8,2,1201-1800,24.6,20.2,4.400000000000002,5.0,3.1,1.8,31.0,0.0,14.0,138.89999999999998,24.133333333333336,20.0,4.133333333333333,3.7,24.2,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,2.0,0.0,1.0,2.0,36.15224219247557,-1.6283898676288686,40.73440280399348,42.38675405120064,297.04517,293.11774,6.593277,1.7265015,2.0,90787.44,270.28644,283.17285,291.19214,0.004502248,0.009783648,0.014259692,14.469513,20.502045,16.857864,1.5400696,0.58638,3.088501,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.6016240632249227,-0.7987793728863648,0,0,0
2022-08-08,2022,8,3,1801-2400,24.6,20.2,4.400000000000002,5.0,3.1,1.8,31.0,0.0,14.0,138.89999999999998,24.133333333333336,20.0,4.133333333333333,3.7,24.2,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,2.0,0.0,1.0,2.0,36.15224219247557,-1.6283898676288686,40.73440280399348,42.38675405120064,297.04517,293.11774,6.593277,1.7265015,2.0,90787.44,270.28644,283.17285,291.19214,0.004502248,0.009783648,0.014259692,14.469513,20.502045,16.857864,1.5400696,0.58638,3.088501,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.6016240632249227,-0.7987793728863648,0,0,0
2022-08-09,2022,8,0,0001-0600,24.5,19.8,4.699999999999999,6.0,2.5,2.0,25.0,0.0,9.3,127.99999999999996,24.36666666666667,20.066666666666663,4.300000000000001,3.1,24.6,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,2.0,0.0,1.0,0.5,32.00994258571416,-0.1489262998218237,36.976029611692695,36.51195529390995,298.45013,292.60953,6.3191376,1.7574158,0.5,90830.125,271.76276,282.70795,291.38382,0.0023679007,0.008336004,0.0133752115,13.793655,22.466782,15.477097,2.0442047,1.0173492,2.7690887,0.0,1.0,0.020161290322580645,-0.6152845999633277,-0.7883050558305253,0,0,0
2022-08-09,2022,8,1,0601-1200,24.5,19.8,4.699999999999999,6.0,2.5,2.0,25.0,0.0,9.3,127.99999999999996,24.36666666666667,20.066666666666663,4.300000000000001,3.1,24.6,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,2.0,0.0,1.0,0.5,32.00994258571416,-0.1489262998218237,36.976029611692695,36.51195529390995,298.45013,292.60953,6.3191376,1.7574158,0.5,90830.125,271.76276,282.70795,291.38382,0.0023679007,0.008336004,0.0133752115,13.793655,22.466782,15.477097,2.0442047,1.0173492,2.7690887,1.0,6.123233995736766e-17,0.008064516129032258,-0.6152845999633277,-0.7883050558305253,0,0,0
2022-08-09,2022,8,2,1201-1800,24.5,19.8,4.699999999999999,6.0,2.5,2.0,25.0,0.0,9.3,127.99999999999996,24.36666666666667,20.066666666666663,4.300000000000001,3.1,24.6,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,2.0,0.0,1.0,0.5,32.00994258571416,-0.1489262998218237,36.976029611692695,36.51195529390995,298.45013,292.60953,6.3191376,1.7574158,0.5,90830.125,271.76276,282.70795,291.38382,0.0023679007,0.008336004,0.0133752115,13.793655,22.466782,15.477097,2.0442047,1.0173492,2.7690887,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.6152845999633277,-0.7883050558305253,0,0,0
2022-08-09,2022,8,3,1801-2400,24.5,19.8,4.699999999999999,6.0,2.5,2.0,25.0,0.0,9.3,127.99999999999996,24.36666666666667,20.066666666666663,4.300000000000001,3.1,24.6,20.2,0.0,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,2.0,0.0,1.0,0.5,32.00994258571416,-0.1489262998218237,36.976029611692695,36.51195529390995,298.45013,292.60953,6.3191376,1.7574158,0.5,90830.125,271.76276,282.70795,291.38382,0.0023679007,0.008336004,0.0133752115,13.793655,22.466782,15.477097,2.0442047,1.0173492,2.7690887,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.6152845999633277,-0.7883050558305253,0,0,0
2022-08-10,2022,8,0,0001-0600,26.1,19.6,6.5,6.0,2.2,4.0,22.0,18.0,9.3,84.79999999999995,24.433333333333337,20.066666666666663,4.366666666666667,2.5,24.5,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,2.0,0.0,1.0,9.0,33.344903923969014,0.3198344630032466,36.10074499004435,37.23779701412686,298.92773,292.69943,5.8228607,1.4396362,9.0,90845.5,272.5062,282.54645,292.05173,0.0016830708,0.009123251,0.01332676,14.56337,21.357529,13.987534,3.284027,-1.2642365,2.5013123,0.0,1.0,0.020161290322580645,-0.6287628145958345,-0.7775971469736268,0,0,0
2022-08-10,2022,8,1,0601-1200,26.1,19.6,6.5,6.0,2.2,4.0,22.0,18.0,9.3,84.79999999999995,24.433333333333337,20.066666666666663,4.366666666666667,2.5,24.5,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,2.0,0.0,1.0,9.0,33.344903923969014,0.3198344630032466,36.10074499004435,37.23779701412686,298.92773,292.69943,5.8228607,1.4396362,9.0,90845.5,272.5062,282.54645,292.05173,0.0016830708,0.009123251,0.01332676,14.56337,21.357529,13.987534,3.284027,-1.2642365,2.5013123,1.0,6.123233995736766e-17,0.008064516129032258,-0.6287628145958345,-0.7775971469736268,0,0,0
2022-08-10,2022,8,2,1201-1800,26.1,19.6,6.5,6.0,2.2,4.0,22.0,18.0,9.3,84.79999999999995,24.433333333333337,20.066666666666663,4.366666666666667,2.5,24.5,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,2.0,0.0,1.0,9.0,33.344903923969014,0.3198344630032466,36.10074499004435,37.23779701412686,298.92773,292.69943,5.8228607,1.4396362,9.0,90845.5,272.5062,282.54645,292.05173,0.0016830708,0.009123251,0.01332676,14.56337,21.357529,13.987534,3.284027,-1.2642365,2.5013123,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.6287628145958345,-0.7775971469736268,0,0,0
2022-08-10,2022,8,3,1801-2400,26.1,19.6,6.5,6.0,2.2,4.0,22.0,18.0,9.3,84.79999999999995,24.433333333333337,20.066666666666663,4.366666666666667,2.5,24.5,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,2.0,0.0,1.0,9.0,33.344903923969014,0.3198344630032466,36.10074499004435,37.23779701412686,298.92773,292.69943,5.8228607,1.4396362,9.0,90845.5,272.5062,282.54645,292.05173,0.0016830708,0.009123251,0.01332676,14.56337,21.357529,13.987534,3.284027,-1.2642365,2.5013123,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.6287628145958345,-0.7775971469736268,0,0,0
2022-08-11,2022,8,0,0001-0600,26.9,19.7,7.199999999999999,6.0,0.1,4.8,1.0,210.0,7.800000000000001,23.69999999999996,25.066666666666663,19.86666666666667,5.2,2.2,26.1,19.6,0.0,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,2.0,0.0,1.0,0.0,32.268102962570254,-1.1251596916352469,38.18524466945536,37.57603395506748,299.36078,293.21307,5.3397827,1.4340057,0.0,91014.19,271.67325,283.7041,291.97595,0.0024129467,0.008414291,0.013757486,12.108398,17.17685,13.906464,4.1151886,-1.3991394,1.5578766,0.0,1.0,0.020161290322580645,-0.6420547132365636,-0.7666588193001592,0,0,0
2022-08-11,2022,8,1,0601-1200,26.9,19.7,7.199999999999999,6.0,0.1,4.8,1.0,210.0,7.800000000000001,23.69999999999996,25.066666666666663,19.86666666666667,5.2,2.2,26.1,19.6,0.0,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,2.0,0.0,1.0,0.0,32.268102962570254,-1.1251596916352469,38.18524466945536,37.57603395506748,299.36078,293.21307,5.3397827,1.4340057,0.0,91014.19,271.67325,283.7041,291.97595,0.0024129467,0.008414291,0.013757486,12.108398,17.17685,13.906464,4.1151886,-1.3991394,1.5578766,1.0,6.123233995736766e-17,0.008064516129032258,-0.6420547132365636,-0.7666588193001592,0,0,0
2022-08-11,2022,8,2,1201-1800,26.9,19.7,7.199999999999999,6.0,0.1,4.8,1.0,210.0,7.800000000000001,23.69999999999996,25.066666666666663,19.86666666666667,5.2,2.2,26.1,19.6,0.0,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,2.0,0.0,1.0,0.0,32.268102962570254,-1.1251596916352469,38.18524466945536,37.57603395506748,299.36078,293.21307,5.3397827,1.4340057,0.0,91014.19,271.67325,283.7041,291.97595,0.0024129467,0.008414291,0.013757486,12.108398,17.17685,13.906464,4.1151886,-1.3991394,1.5578766,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.6420547132365636,-0.7666588193001592,0,0,0
2022-08-11,2022,8,3,1801-2400,26.9,19.7,7.199999999999999,6.0,0.1,4.8,1.0,210.0,7.800000000000001,23.69999999999996,25.066666666666663,19.86666666666667,5.2,2.2,26.1,19.6,0.0,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,2.0,0.0,1.0,0.0,32.268102962570254,-1.1251596916352469,38.18524466945536,37.57603395506748,299.36078,293.21307,5.3397827,1.4340057,0.0,91014.19,271.67325,283.7041,291.97595,0.0024129467,0.008414291,0.013757486,12.108398,17.17685,13.906464,4.1151886,-1.3991394,1.5578766,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.6420547132365636,-0.7666588193001592,0,0,0
2022-08-12,2022,8,0,0001-0600,27.5,20.1,7.399999999999999,6.0,1.9,4.8,19.0,276.0,4.800000000000001,21.89999999999996,25.83333333333334,19.7,6.133333333333333,0.1,26.9,19.7,0.0,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,2.0,0.0,1.0,18.0,37.09850084106739,-3.5060052544146174,43.453017891203615,38.11696294252983,299.67368,293.22015,4.5520782,0.6227875,18.0,91120.125,269.36176,282.7222,293.15625,0.002337614,0.008949954,0.013291474,8.505142,13.235504,11.746246,-2.7871246,-1.2816925,0.45658875,0.0,1.0,0.020161290322580645,-0.655156357209085,-0.7554933140726804,0,0,0
2022-08-12,2022,8,1,0601-1200,27.5,20.1,7.399999999999999,6.0,1.9,4.8,19.0,276.0,4.800000000000001,21.89999999999996,25.83333333333334,19.7,6.133333333333333,0.1,26.9,19.7,0.0,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,2.0,0.0,1.0,18.0,37.09850084106739,-3.5060052544146174,43.453017891203615,38.11696294252983,299.67368,293.22015,4.5520782,0.6227875,18.0,91120.125,269.36176,282.7222,293.15625,0.002337614,0.008949954,0.013291474,8.505142,13.235504,11.746246,-2.7871246,-1.2816925,0.45658875,1.0,6.123233995736766e-17,0.008064516129032258,-0.655156357209085,-0.7554933140726804,0,0,0
2022-08-12,2022,8,2,1201-1800,27.5,20.1,7.399999999999999,6.0,1.9,4.8,19.0,276.0,4.800000000000001,21.89999999999996,25.83333333333334,19.7,6.133333333333333,0.1,26.9,19.7,0.0,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,2.0,0.0,1.0,18.0,37.09850084106739,-3.5060052544146174,43.453017891203615,38.11696294252983,299.67368,293.22015,4.5520782,0.6227875,18.0,91120.125,269.36176,282.7222,293.15625,0.002337614,0.008949954,0.013291474,8.505142,13.235504,11.746246,-2.7871246,-1.2816925,0.45658875,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.655156357209085,-0.7554933140726804,0,0,0
2022-08-12,2022,8,3,1801-2400,27.5,20.1,7.399999999999999,6.0,1.9,4.8,19.0,276.0,4.800000000000001,21.89999999999996,25.83333333333334,19.7,6.133333333333333,0.1,26.9,19.7,0.0,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,2.0,0.0,1.0,18.0,37.09850084106739,-3.5060052544146174,43.453017891203615,38.11696294252983,299.67368,293.22015,4.5520782,0.6227875,18.0,91120.125,269.36176,282.7222,293.15625,0.002337614,0.008949954,0.013291474,8.505142,13.235504,11.746246,-2.7871246,-1.2816925,0.45658875,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.655156357209085,-0.7554933140726804,0,0,0
2022-08-13,2022,8,0,0001-0600,27.1,19.8,7.300000000000001,5.0,0.3,32.0,15.0,216.0,4.2,15.999999999999956,26.83333333333334,19.8,7.033333333333332,1.9,27.5,20.1,0.0,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,2.0,0.0,1.0,39.5,36.47961152848024,-3.5589674171525303,43.63196898435712,38.401909331306456,299.44623,293.01953,4.5368195,-0.80859375,39.5,91154.0,268.99274,283.2473,292.3857,0.002328416,0.009009533,0.01347379,9.761734,8.860123,11.376648,-2.1194153,-3.7352295,-2.6525269,0.0,1.0,0.020161290322580645,-0.6680638642135333,-0.7441039398713608,0,0,0
2022-08-13,2022,8,1,0601-1200,27.1,19.8,7.300000000000001,5.0,0.3,32.0,15.0,216.0,4.2,15.999999999999956,26.83333333333334,19.8,7.033333333333332,1.9,27.5,20.1,0.0,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,2.0,0.0,1.0,39.5,36.47961152848024,-3.5589674171525303,43.63196898435712,38.401909331306456,299.44623,293.01953,4.5368195,-0.80859375,39.5,91154.0,268.99274,283.2473,292.3857,0.002328416,0.009009533,0.01347379,9.761734,8.860123,11.376648,-2.1194153,-3.7352295,-2.6525269,1.0,6.123233995736766e-17,0.008064516129032258,-0.6680638642135333,-0.7441039398713608,0,0,0
2022-08-13,2022,8,2,1201-1800,27.1,19.8,7.300000000000001,5.0,0.3,32.0,15.0,216.0,4.2,15.999999999999956,26.83333333333334,19.8,7.033333333333332,1.9,27.5,20.1,0.0,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,2.0,0.0,1.0,39.5,36.47961152848024,-3.5589674171525303,43.63196898435712,38.401909331306456,299.44623,293.01953,4.5368195,-0.80859375,39.5,91154.0,268.99274,283.2473,292.3857,0.002328416,0.009009533,0.01347379,9.761734,8.860123,11.376648,-2.1194153,-3.7352295,-2.6525269,1.2246467991473532e-16,-1.0,0.05241935483870968,-0.6680638642135333,-0.7441039398713608,0,0,0
2022-08-13,2022,8,3,1801-2400,27.1,19.8,7.300000000000001,5.0,0.3,32.0,15.0,216.0,4.2,15.999999999999956,26.83333333333334,19.8,7.033333333333332,1.9,27.5,20.1,0.0,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,2.0,0.0,1.0,39.5,36.47961152848024,-3.5589674171525303,43.63196898435712,38.401909331306456,299.44623,293.01953,4.5368195,-0.80859375,39.5,91154.0,268.99274,283.2473,292.3857,0.002328416,0.009009533,0.01347379,9.761734,8.860123,11.376648,-2.1194153,-3.7352295,-2.6525269,-1.0,-1.8369701987210297e-16,0.06048387096774194,-0.6680638642135333,-0.7441039398713608,0,0,0
2022-08-14,2022,8,0,0001-0600,27.6,19.6,8.0,5.0,0.0,4.0,0.0,264.0,2.3,13.799999999999958,27.166666666666668,19.86666666666667,7.3,0.3,27.1,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.6807734094770159,-0.7324940716135792,2.0,0.0,0.0,50.5,29.70237352411334,-3.591361349939973,43.47852937961659,33.295955935594144,298.7809,293.1738,3.1986542,-0.10644531,50.5,91256.0,268.8064,285.0608,292.3162,0.0019868545,0.0065144487,0.013082851,11.027161,6.046707,8.391052,-7.544403,-2.0792694,-1.493866,0.0,1.0,0.020161290322580645,-0.6807734094770159,-0.7324940716135792,0,0,0
2022-08-14,2022,8,1,0601-1200,27.6,19.6,8.0,5.0,0.0,4.0,0.0,264.0,2.3,13.799999999999958,27.166666666666668,19.86666666666667,7.3,0.3,27.1,19.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.6807734094770159,-0.7324940716135792,2.0,0.0,0.0,50.5,29.70237352411334,-3.591361349939973,43.47852937961659,33.295955935594144,298.7809,293.1738,3.1986542,-0.10644531,50.5,91256.0,268.8064,285.0608,292.3162,0.0019868545,0.0065144487,0.013082851,11.027161,6.046707,8.391052,-7.544403,-2.0792694,-1.493866,1.0,6.123233995736766e-17,0.008064516129032258,-0.6807734094770159,-0.7324940716135792,0,0,0
